Unnamed: 0,0,raw_text,clean_text,pos_count,neg_count,score,sentiment_label,finbert_sentiment_label,neg,neu,pos,compound,vader_sentiment_label
56,"<p>Nifty 50 and Sensex are likely to see a flat open on November 19, as global markets stage a sell-off on valuation concerns.</p>","<p>Nifty 50 and Sensex are likely to see a flat open on November 19, as global markets stage a sell-off on valuation concerns.</p>",sensex like see november global market stage sell valuation concern,0.0,0.0,0.0,neutral,neutral,0.0,0.783,0.217,0.3612,positive
57,"<p>Biggets Nifty gainers were HCL Technologies, Max Healthcare, Infosys, Wipro, TCS, while losers were TMPV, Coal India, Maruti Suzuki, Adani Ports, Bajaj Finance. On the sectoral front, IT index rose 3%, PSU Bank index added 1.2%, Nifty Bank index up 0.5%, while media index down 0.3% and realty index down 0.4%. BSE Midcap index rose 0.3%, while Smallcap index shed 0.4%.</p>","<p>Biggets Nifty gainers were HCL Technologies, Max Healthcare, Infosys, Wipro, TCS, while losers were TMPV, Coal India, Maruti Suzuki, Adani Ports, Bajaj Finance. On the sectoral front, IT index rose 3%, PSU Bank index added 1.2%, Nifty Bank index up 0.5%, while media index down 0.3% and realty index down 0.4%. BSE Midcap index rose 0.3%, while Smallcap index shed 0.4%.</p>",bigget gainer hcl technologi max healthcare infosy wipro tcs loser tmpv coal india maruti suzuki adani port bajaj finance sectoral front index psu bank index add bank index media index realty index bse midcap index smallcap index shed,0.0,0.0,0.0,neutral,neutral,0.084,0.916,0.0,-0.5267,negative
58,"<p>DIIs continued their buying in this month as they bought equities of Rs 6156 crore on November 18, while the FIIs sold equities of Rs 728 crore.</p>","<p>DIIs continued their buying in this month as they bought equities of Rs 6156 crore on November 18, while the FIIs sold equities of Rs 728 crore.</p>",dii continu buy bought equiti november fii sold equiti,0.0,0.0,0.0,neutral,negative,0.0,1.0,0.0,0.0,neutral
59,"<p>For corporates, the steady wage and employment trends directly support top-line growth and improve visibility in sectors such as FMCG, autos, real estate and discretionary spending, Anirudh Garg said.</p>","<p>For corporates, the steady wage and employment trends directly support top-line growth and improve visibility in sectors such as FMCG, autos, real estate and discretionary spending, Anirudh Garg said.</p>",corporat steady wage employment trend direct support top line growth improve visibility sector fmcg auto real estate discretionary spend anirudh garg,1.0,0.0,0.2182178902359924,positive,negative,0.0,0.63,0.37,0.8402,positive
60,"<p>If the Nifty 50 manages to defend its previous day’s low (25,876), a rebound toward 26,000 is possible in the upcoming sessions, and only sustaining above this level can give strength to the index for a move toward the 26,100 hurdle, while the immediate support is placed at 25,800.</p>","<p>If the Nifty 50 manages to defend its previous day’s low (25,876), a rebound toward 26,000 is possible in the upcoming sessions, and only sustaining above this level can give strength to the index for a move toward the 26,100 hurdle, while the immediate support is placed at 25,800.</p>",manag defend previou low rebound toward possible upcom session sustain level give strength index move toward hurdle immediate support plac,0.0,0.0,0.0,neutral,negative,0.084,0.68,0.236,0.5859,positive
61,"<p>Until the Nifty 50 decisively crosses its 26,100 hurdle, consolidation is likely to continue, with immediate support at the 25,800–25,700 zone, followed by 25,500 as a crucial support. Conversely, sustaining above the hurdle can open the door for 26,300–26,500 levels, according to experts.</p>","<p>Until the Nifty 50 decisively crosses its 26,100 hurdle, consolidation is likely to continue, with immediate support at the 25,800–25,700 zone, followed by 25,500 as a crucial support. Conversely, sustaining above the hurdle can open the door for 26,300–26,500 levels, according to experts.</p>",decisive cross hurdle consolidation like continue immediate support zone follow crucial support converse sustain hurdle door level accord expert,0.0,0.0,0.0,neutral,negative,0.0,0.605,0.395,0.8316,positive
62,"<p>The monthly options data indicated that the 26,000 level is expected to be a crucial zone for further directional movement in the Nifty 50. Until then, the index may remain range-bound with key support at the 25,500 level.</p>","<p>The monthly options data indicated that the 26,000 level is expected to be a crucial zone for further directional movement in the Nifty 50. Until then, the index may remain range-bound with key support at the 25,500 level.</p>",month option data indicat level expect crucial zone directional movement index remain range bound key support level,0.0,0.0,0.0,neutral,negative,0.0,0.856,0.144,0.4019,positive
63,"<p>More than 120 stocks touched their 52-week high on the BSE, including GMR Airports, Can Fin Homes, Federal Bank, Bharti Airtel, Chennai Petro, AU Small Finance Bank, Hero MotoCorp, IIFL Finance, Nykaa, Asahi India, SBI, Canara Bank, Marico, Indian Bank, Laurus Labs, TVS Holdings, UPL, among others.</p>","<p>More than 120 stocks touched their 52-week high on the BSE, including GMR Airports, Can Fin Homes, Federal Bank, Bharti Airtel, Chennai Petro, AU Small Finance Bank, Hero MotoCorp, IIFL Finance, Nykaa, Asahi India, SBI, Canara Bank, Marico, Indian Bank, Laurus Labs, TVS Holdings, UPL, among others.</p>",stock touch high bse includ gmr airport fin hom federal bank bharti airtel chennai petro small finance bank hero motocorp iifl finance nykaa asahi india sbi canara bank marico indian bank lauru lab tvs holding upl among other,0.0,0.0,0.0,neutral,negative,0.0,0.911,0.089,0.5574,positive
64,"<p>Stock market today: Sensex, Nifty see recovery on strong September quarter earnings and FII buying in previous session.</p>","<p>Stock market today: Sensex, Nifty see recovery on strong September quarter earnings and FII buying in previous session.</p>",stock sensex see recovery strong september quarter earning fii buy previou,1.0,0.0,0.30151134457776363,positive,negative,0.0,0.752,0.248,0.5106,positive
65,"<p>Stock market today: Sensex, Nifty declined amid subdued trends in global markets, broad-based profit-booking and pressure in metal and IT stocks.</p>","<p>Stock market today: Sensex, Nifty declined amid subdued trends in global markets, broad-based profit-booking and pressure in metal and IT stocks.</p>",stock sensex declin amid subdu trend global market broad bas profit book pressure metal stock,1.0,0.0,0.2581988897471611,positive,neutral,0.122,0.718,0.16,0.1779,positive
66,"<p>Indian markets pulled back slightly on November 18 after six consecutive sessions of gains, but analysts say resilient Q2 earnings, improving fundamentals and progress in India–US trade discussions are likely to keep sentiment supported in the near term.</p>","<p>Indian markets pulled back slightly on November 18 after six consecutive sessions of gains, but analysts say resilient Q2 earnings, improving fundamentals and progress in India–US trade discussions are likely to keep sentiment supported in the near term.</p>",indian market pull back slight november six consecutive session analyst resilient earning improv fundamental progres india discussion like keep sentiment support near term,0.0,0.0,0.0,neutral,negative,0.0,0.802,0.198,0.6369,positive
67,"<p>Nifty 50 and Sensex may see a muted start to trade on November 18,  as the risk-off mood in global equities could pressure sentiment.</p>","<p>Nifty 50 and Sensex may see a muted start to trade on November 18,  as the risk-off mood in global equities could pressure sentiment.</p>",sensex see mut start november risk mood global equiti pressure sentiment,0.0,0.0,0.0,neutral,neutral,0.323,0.677,0.0,-0.5106,negative
68,"<p>Bharti Airtel, Axis Bank, Power Grid Corporation, Bajaj Auto, Asian Paints were among major gainers on the Nifty, while losers were Tech Mahindra, Tata Consumer, Jio Financial, Interglobe Aviation, Bajaj Finserv. BSE midcap index shed 0.7 percent and smallcap index shed 0.8%. All the sectoral indices ended in the red with IT, metal and realty down 1 percent each.</p>","<p>Bharti Airtel, Axis Bank, Power Grid Corporation, Bajaj Auto, Asian Paints were among major gainers on the Nifty, while losers were Tech Mahindra, Tata Consumer, Jio Financial, Interglobe Aviation, Bajaj Finserv. BSE midcap index shed 0.7 percent and smallcap index shed 0.8%. All the sectoral indices ended in the red with IT, metal and realty down 1 percent each.</p>",bharti airtel axi bank power grid corporation bajaj auto asian paint among major gainer loser tech mahindra tata consumer jio financial interglobe aviation bajaj finserv bse midcap index shed smallcap index shed sectoral indic end red metal realty,0.0,0.0,0.0,neutral,neutral,0.084,0.916,0.0,-0.5267,negative
69,"<p>After remaining net sellers for the last five sessions, the Foreign Institutional Investors (FIIs) turned net buyers on November 17 as they bought equities of Rs 442 crore, while  Domestic Institutional Investors (DIIs) bought equities of Rs 1465 crore on the same day.</p>","<p>After remaining net sellers for the last five sessions, the Foreign Institutional Investors (FIIs) turned net buyers on November 17 as they bought equities of Rs 442 crore, while  Domestic Institutional Investors (DIIs) bought equities of Rs 1465 crore on the same day.</p>",remain net seller last five session foreign institutional investor fii turn net buyer november bought equiti domestic institutional investor dii bought equiti,0.0,0.0,0.0,neutral,negative,0.0,1.0,0.0,0.0,neutral
70,"<p>A formal announcement of India-US trade deal is expected before the holiday season, said Rohit Gulati.</p>","<p>A formal announcement of India-US trade deal is expected before the holiday season, said Rohit Gulati.</p>",formal announcement india deal expect holiday season rohit gulati,0.0,0.0,0.0,neutral,positive,0.0,0.748,0.252,0.4019,positive
71,"<p>Sustaining above the 26,000 zone can take the Nifty 50 index toward the October high (26,100), and above it, 26,277 (record high) is the level to watch. However, support is placed at the 25,900–25,800 zone, experts said.</p>","<p>Sustaining above the 26,000 zone can take the Nifty 50 index toward the October high (26,100), and above it, 26,277 (record high) is the level to watch. However, support is placed at the 25,900–25,800 zone, experts said.</p>",sustain zone take index toward october high record high level watch however support plac zone expert,0.0,0.0,0.0,neutral,positive,0.0,0.847,0.153,0.4019,positive
